no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,,,,,,,,,,,,,,,
60,"The #CDC Flu map for week 8 - ending February 23 - shows only Hawaii and Washington, D.C. without widespread influe…",FALSE,0,NA,3/5/19 18:00,TRUE,NA,1.10299E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",MMCAP_Online,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
61,Each year #FluSeason comes with a new vaccine to protect against a different strain of the flu virus. #UMaine resea…,FALSE,7,NA,3/5/19 17:30,TRUE,NA,1.10298E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",UMaine,4,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
62,Everyone at work (including me) is sniffling and coughing. It’s like we are all back in pre school lol. #fluseason,FALSE,1,NA,3/5/19 17:17,FALSE,NA,1.10298E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GiselleArica,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
63,Don’t let the #flu keep you from celebrating Mardi Gras – there’s still time to get your flu shot! #flushot…,FALSE,0,NA,3/5/19 17:00,TRUE,NA,1.10298E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",QualityInsights,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
64,Pineapple and pineapple juice is way more effective than cough syrup and also helps prevent the flu and colds…,FALSE,2,NA,3/5/19 16:57,TRUE,NA,1.10298E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LuvPotion_No9,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
65,Thanks for the holistic remedies but I just got some Oseltamivir Phosphate Capsules. Ill see you in a few days. #Fluseason #Thestarreport,FALSE,54,NA,3/5/19 16:22,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",troitorain,10,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
66,@YaleEIP FluSurv-NET surveillance expertise is on the pulse of CT flu hospitalizations. Week 8 update for the 2018-…,FALSE,3,YaleEIP,3/5/19 16:18,TRUE,NA,1.10297E+18,1.02293E+18,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",YaleEIP,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
67,"Its flu season, drink plenty of the right fluids and don’t forget to change your toothbrush!…",FALSE,2,NA,3/5/19 16:00,TRUE,NA,1.10296E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",RonDinningDMD,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
68,"Flu? Cold? No matter what you're sick with, nothing is as bad as not having sub plans prepared. Luckily, we've got…",FALSE,0,NA,3/5/19 15:54,TRUE,NA,1.10296E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",learnwithalbert,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
69,"Sick in bed today, my tummy hurts so much it just reminds me of all the times I missed school from getting sick 😷 🤒…",FALSE,0,NA,3/5/19 15:19,TRUE,NA,1.10295E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",suiskitz,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
70,The office is one of the easiest places to catch the flu - Cleaning Will Help Workers Stay Healthy…,FALSE,3,NA,3/5/19 15:07,TRUE,NA,1.10295E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",cleaning_Mag,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
71,Do you get sick more often during the winter months? #fluseason #winterblues,FALSE,1,NA,3/5/19 14:43,FALSE,NA,1.10294E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",karlaschaus,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
72,When your day starts with a run to @shopprsdrugmart ... you know it is going to be rough. #flusucks #fluseason,FALSE,1,NA,3/5/19 13:42,FALSE,NA,1.10293E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",carleekat,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
73,"@David_Suchet, may your little grey cells solve the case that is my horrendous flu. #poirot #agathachristie…",FALSE,0,David_Suchet,3/5/19 13:38,TRUE,NA,1.10293E+18,400086050,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JWP_____,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
74,The Flu: What To Do If You Get Sick via @CDCgov #flu #fluseason,FALSE,0,NA,3/5/19 13:05,FALSE,NA,1.10292E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",GattiRx,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
75,If you are suffering from cold and flu then here are few best cold and flu medicines you need to check out. To kn…,FALSE,0,NA,3/5/19 11:15,TRUE,NA,1.10289E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Health_Clubfind,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
76,"Attending a meeting for approx 20 people: 1000 wipes, 800 tissues and 2.4 litres of hand gel. #fluseason No excuse…",FALSE,3,NA,3/5/19 9:29,TRUE,NA,1.10286E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Malcolm_999,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
77,Extroverts should not have to get sick. Because being quarantined in your own house is the actual worst #fluseason,FALSE,2,NA,3/5/19 8:50,FALSE,NA,1.10285E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",blannio,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
78,I wear my mask on my chin because my chin is broke out. My chin is broke out because I wear my mask on my chin. It’…,FALSE,1,NA,3/5/19 8:07,TRUE,NA,1.10284E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_britjanes,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
79,Has anyone created rent-a-bae yet? Snuggle me and feed me soup and cough drops. #fluseason #sickness,FALSE,0,NA,3/5/19 5:29,FALSE,NA,1.1028E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",vquinness,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
80,I just ordered soup from @Postmates and the guy came from super far away and then I asked for two blueberry muffins…,FALSE,0,NA,3/5/19 2:53,TRUE,NA,1.10276E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SanDiegoBunny,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
81,I’ve been surrounded by so many sick people I should start using one of these at work: #fluseason #stayaway,FALSE,2,NA,3/5/19 2:48,FALSE,NA,1.10276E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PhotogKatherine,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
82,@David_Suchet may your little grey cells solve the case that is my horrendous flu. #poirot #agathachristie…,FALSE,0,David_Suchet,3/5/19 2:37,TRUE,NA,1.10276E+18,400086050,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JWP_____,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
83,So many sick people on the plane. There is one hacking right behind me. All my anti-bacteria arsenals are out.…,FALSE,0,NA,3/5/19 2:16,TRUE,NA,1.10275E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",teri604,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
84,My most heartfelt wishes for a speedy recovery to all of the people being hit with the ‘crud.’ Our office looks lik…,FALSE,3,NA,3/5/19 1:52,TRUE,NA,1.10275E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AnissaCenters,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
85,Totally took from a FB xPost. Unknown OP. #HealthCareProblems #FluSeason #FunnyIsFunny,FALSE,0,NA,3/5/19 1:11,FALSE,NA,1.10274E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrCyberNinja,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
86,It’s the whole “enough energy” thing that’s getting me this time around. 😞😷 #fluseason #overit,FALSE,0,NA,3/5/19 0:52,FALSE,NA,1.10273E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kray4cy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
87,Here’s you a little chuckle just in case you’re looking for that good clean end-of-the-day-pick-me-up! Lol #chuckle…,FALSE,3,NA,3/5/19 0:25,TRUE,NA,1.10273E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Angie_lefty22,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
88,"A different strain of the flu virus, a \variant\"" virus", now accounts for 46.9% of cases," the Centers for Disease Co…""",FALSE,1,NA,3/4/19 23:37,TRUE,NA,1.10271E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",EMistSolutions,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,
89,Tips For Relieving Sinus Infection ♥♥♥ Read Further ☞ #Dental #Clinic…,FALSE,1,NA,3/4/19 23:15,TRUE,NA,1.10271E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",nvfamilydental,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
90,This is when I high key got zero baby fever because all the poor babies getting sick. #fluseason,FALSE,2,NA,3/4/19 22:54,FALSE,NA,1.1027E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",beertearss,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
91,Me going to work trying not to catch the flu #fluseason #schools,FALSE,0,NA,3/4/19 21:51,FALSE,NA,1.10269E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",The_Octopuslife,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
92,"How can you tell if you have a cold or the flu? Check out this infographic to see which symptoms you have, and if y…",FALSE,1,NA,3/4/19 21:23,TRUE,NA,1.10268E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",FQHealth,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
93,"When you're feeling #sick, when should you make an appointment with your doctor? #fluseason…",FALSE,0,NA,3/4/19 21:20,TRUE,NA,1.10268E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",NewportHospital,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
94,Sorry for the inconvenience. Caught someone cold/ flu ugh and I got it bad. #cold #fluseason #offwork #bedrest…,FALSE,0,NA,3/4/19 19:18,TRUE,NA,1.10265E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",SilverLinerSpa,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
95,#MondayMotivation with MrSteam. Natural Ways to Combat the Cold and Flu Season #fluseason…,FALSE,0,NA,3/4/19 19:08,TRUE,NA,1.10265E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",steamtherapy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
96,We're about to be trapped in between flu and allergy season! Be prepared for your family's sake! #fluseason…,FALSE,1,NA,3/4/19 19:00,TRUE,NA,1.10264E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",vitamininfuse,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
97,Follow @CDCFlu for #fluseason updates and tips to protect yourself and your family from #flu.…,FALSE,42,NA,3/4/19 18:27,TRUE,NA,1.10264E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCgov,29,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
98,"#DidYouKnow that there's new technology available to help diagnose the flu faster? Find out more about it, plus mor…",FALSE,1,NA,3/4/19 18:21,TRUE,NA,1.10264E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",faithhealthhome,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
99,"FMA preferred vendor @FloridaRXCard could save your patients up to 75% on prescription medications at 68,000-plus r…",FALSE,2,NA,3/4/19 18:02,TRUE,NA,1.10263E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FloridaMedical,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
100,The latest CDC flu forecast predicts that the #flu is peaking and will continue this month. Here's what patients ca…,FALSE,0,NA,3/4/19 17:45,TRUE,NA,1.10263E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",TVoxSolutions,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
101,How many teachers and school staff need this contraption #fluseason,FALSE,6,NA,3/4/19 17:37,FALSE,NA,1.10262E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TcamSky,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
102,Spot flu symptoms in kids and know your treatment options. #flushot #fluseason #flu,FALSE,0,NA,3/4/19 17:09,FALSE,NA,1.10262E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",ParkNicollet,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
103,"Now that September is here, flu season is right around the corner. If you happen to come down with a bug this winte…",FALSE,0,NA,3/4/19 17:01,TRUE,NA,1.10262E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",bolling_md,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
104,"While flu season is beginning to wind down, you're still susceptible to contracting it. You can also usually tell i…",FALSE,0,NA,3/4/19 17:01,TRUE,NA,1.10262E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",georgesjabalymd,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
105,#MondayMotivation: Beat the #Flu in the office this #FluSeason with these expert tips:,FALSE,0,NA,3/4/19 17:00,FALSE,NA,1.10261E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RockfordMutual,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
106,"Some flu vaccines are made with a bit of egg protein, so those with an egg allergy shouldn't seek out this vaccine.…",FALSE,0,NA,3/4/19 16:58,TRUE,NA,1.10261E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",StMichaelsER,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
107,.@BGOV @business The Flu Is Spreading Across America a Little Later This Season @FayCortez…,FALSE,0,NA,3/4/19 15:54,TRUE,NA,1.1026E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",phsu54,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
108,When you’re at the dr office for routine labs and you’re asked to wear a mask. Room full of people with masks!…,FALSE,2,NA,3/4/19 15:35,TRUE,NA,1.10259E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CampobelloCathy,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
109,"Add strep to the flu, because this girl has both #wintersucks #fluseason",FALSE,0,NA,3/4/19 15:35,FALSE,NA,1.10259E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",danifit_nh,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
110,"Both my little man and I are down #sosick taking turns praying to the porcelain \god\"" not sure what we did to deser…""",FALSE,0,NA,3/4/19 15:26,TRUE,NA,1.10259E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",badassinahat,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
112,The #fluseason shows signs of peaking. Get the details:,FALSE,0,NA,3/4/19 14:00,FALSE,NA,1.10257E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDedgeIntMed,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
114,I’m taking so much Viramin C right now that I’m gonna turn into an orange! 🤦🏼‍♀️🍊 #fluseason #idontwannagetsick,FALSE,0,NA,3/4/19 13:58,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tayy_gurl,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
115,Pretty sure I did more coughing than sleeping last night...back to the doctor I go 🙄😷 #secondhome #fluseason,FALSE,1,NA,3/4/19 13:09,FALSE,NA,1.10256E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MisstoMrstoMS,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
116,Flu season is in FULL EFFECT! The flu vaccine is safe for anyone over the age of 6 months and does not cause the fl…,FALSE,0,NA,3/4/19 3:59,TRUE,NA,1.10242E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CityOfNOLA,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
117,"📣 Gizmo of the Week! 📣 It's flu season 🤧 so after you wash your hands, fire up your computer, and learn more about…",FALSE,0,NA,3/4/19 3:30,TRUE,NA,1.10241E+18,NA,"<a href=\https://www.oktopost.com\"" rel=\""nofollow\"">Oktopost</a>""",ExploreLearning,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
118,"Sick for almost 24 hours now...the amount of chicken soup, kombucha and of course red wine dropped off has been unr…",FALSE,3,NA,3/4/19 3:11,TRUE,NA,1.10241E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sarahuhran,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
119,"Very nice lady working at CVS looked at me and said, ‘Cody you don’t look so good’ I managed a weak smile, sniffled…",FALSE,76,NA,3/4/19 1:54,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TVcody,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
120,"I swear, the epicenter of all diseases plaguing mankind is the kids in my home. #FluSeason",FALSE,1,NA,3/4/19 0:37,FALSE,NA,1.10237E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",forewarnedyou,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
121,@target@starbucks your employee at 100 Parsonage Rd was sitting in the customer area and then when I asked where th…,FALSE,0,NA,3/3/19 23:59,TRUE,NA,1.10236E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mish2378,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
122,This is how I feel. #SickDay #DamnKids #FluSeason #MoreTissuesPlease #TeaAndHoney,FALSE,1,NA,3/3/19 23:57,FALSE,NA,1.10236E+18,NA,"<a href=\https://promorepublic.com\"" rel=\""nofollow\"">PromoRepublic</a>""",jennabb,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
123,Jake doing his best to heal Ashlynn. She has been fevering all weekend. Doesn’t want to break 🤒 #101andholding…,FALSE,2,NA,3/3/19 23:21,TRUE,NA,1.10235E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JMBr00ks,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
125,Not sure about what #InfectionControl precautions you should take during #FluSeason? Dr. Sarah Bell-West has 5 tips…,FALSE,3,NA,3/3/19 23:00,TRUE,NA,1.10234E+18,NA,"<a href=\https://www.sprinklr.com\"" rel=\""nofollow\"">Sprinklr</a>""",CloroxPro,2,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
127,"This has been the worst cold &amp; flu season ever, I swear. Agony. Strep twice, healdcolds, flu, sinus infections, you…",FALSE,27,NA,3/3/19 18:57,TRUE,NA,1.10228E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",INFJPhD,5,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
128,#Moms and #dads.... don't make this mistake: ALWAYS use the dosing device that comes with your child's medicine…,FALSE,3,NA,3/3/19 18:46,TRUE,NA,1.10228E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AnitaBrikman,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
129,@JellyRoll615 liked my response and now I feel like I'm on a high. Being covered this weekend in a 9yr old's vomit…,FALSE,0,JellyRoll615,3/3/19 18:24,TRUE,NA,1.10227E+18,34455698,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MargaritaKellam,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
130,Health Department: 13 flu deaths in R.I. this winter #health #fluseason #flu,FALSE,0,NA,3/3/19 17:30,FALSE,NA,1.10226E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",GattiRx,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
131,"#FluSeason is upon us...make sure you know the complications associated with influenza, described in detail in the…",FALSE,0,NA,3/3/19 17:15,TRUE,NA,1.10226E+18,NA,"<a href=\https://www.semrush.com/\"" rel=\""nofollow\"">SEMrush Social Media Tool</a>""",EBmedicine,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
132,**FLASH SALE** 40% OFF NEW CBD ISOLATE HERBAL TONIC ENHANCED WITH ELDERBERRIES-2 DAYS ONLY Get your promo code 👉…,FALSE,1,NA,3/3/19 17:04,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CbdElk,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
133,Making sure momma is getting better #frisky #dailydoseoffrisky #flu #fluseason #catmom #catmomlife #furmom #furkid…,FALSE,3,NA,3/3/19 15:56,TRUE,NA,1.10224E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",PinkRangerPR,1,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
135,Been sick for 3 days now. #noligotoday #fluseason,FALSE,0,NA,3/3/19 10:56,FALSE,NA,1.10216E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",KlovesP,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
137,HS: hope to get sick to miss school College: I’ll need to catch up from sick days Grad school: one day I miss from…,FALSE,1,NA,3/3/19 6:25,TRUE,NA,1.10209E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",esther_bajista,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
139,"101 degree fever, weak and sick a’f, and he’s by my side #furryfriend #fluseason",FALSE,0,NA,3/3/19 2:29,FALSE,NA,1.10203E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_chey_lynn,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
141,"...even though i feel like I'm going to puke every sprinkle of this cake up, I'll be fine. Because that's what we d…",FALSE,2,NA,3/2/19 22:53,TRUE,NA,1.10198E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NicalinaX,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
142,As I sit here and wait for our party guess... I'm trying to decide if I'm going to hide from the kids or hide from…,FALSE,1,NA,3/2/19 22:36,TRUE,NA,1.10197E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NicalinaX,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
144,Nearing peak of #fluseason according to data from @CDCFlu:,FALSE,0,NA,3/2/19 21:50,FALSE,NA,1.10196E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",veriflu,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
145,This flu caused me to lose about 7 lbs #StillHaventEatenMuch #FluSeason,FALSE,0,NA,3/2/19 21:40,FALSE,NA,1.10196E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",itsmegl13,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
146,Winter is here and so is the flu! Know the symptoms and fight the flu this season with helpful information at…,FALSE,1,NA,3/2/19 20:05,TRUE,NA,1.10194E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SMWesterly,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
148,"We still have one old threat about to hit us hard – again! Viral illnesses, like the flu, are classically quick to…",FALSE,0,NA,3/2/19 19:24,TRUE,NA,1.10193E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",SteppingStoneCR,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
149,"I’m almost out of cat food and completely out of Gatorade, which means I *have* to go out this afternoon even thoug…",FALSE,2,NA,3/2/19 18:07,TRUE,NA,1.10191E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NecoDachi,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
150,Kind of excited to be leaving the house for the first time in four days. #fluseason,FALSE,1,NA,3/2/19 17:40,FALSE,NA,1.1019E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JosefAdd,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
151,This needs to be a thing. #whenmomissick #momproblems #momlife #fluseason #fluseasonsucks,FALSE,0,NA,3/2/19 17:04,FALSE,NA,1.10189E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",MomCaveTV,0,FALSE,FALSE,NA,NA,,,,,,,,,,,,,,,,,
