no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,
186,"1yr since passing baby. Missed every 2nd, nxt memory to create &amp; nxt 50 years planned. My new “next” yr starts each…",FALSE,5,NA,3/7/19 2:30,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",realBrentHanson,0,FALSE,FALSE,NA,NA,,
187,"You still have to go to work, even you're sick. #flu #working",FALSE,0,NA,3/7/19 2:28,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",bleakygal,0,FALSE,FALSE,NA,NA,,
188,I fuckin hate being sick I wanna be able to breathe not feel stuffy #sick #flu #bed,FALSE,0,NA,3/7/19 2:27,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",justchillinnai,0,FALSE,FALSE,NA,NA,,
189,"@emartinez78987 @nybybirth @AlanFreestone About 40,000 vaccine injuries are reported annually to VAERS. The actual…",FALSE,0,CoercedTaxSlave,3/7/19 2:13,TRUE,1.10E+18,1.10E+18,32517621,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,0,FALSE,FALSE,NA,NA,,
190,Can the #Flu and Other Viruses Cause #Neurodegeneration?@TheScientistLLC,FALSE,1,NA,3/7/19 2:12,FALSE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",NeuralCell,0,FALSE,FALSE,NA,NA,,
191,"#Flu vaccination saves lives, especially among children and patients with compromised immune systems, and workers w…",FALSE,6,NA,3/7/19 2:00,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",NPWF,2,FALSE,FALSE,NA,NA,,
192,Thanks to @NaplesGrande I’m recovering from the flu in paradise🌅 #NaplesGrande #Florida #flu #recovery #relaxation #family,FALSE,0,NA,3/7/19 1:50,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",sherridickens,0,FALSE,FALSE,NA,NA,,
193,May we hear now from the mother or like so many moms of #vaccines injured who are routinely ridiculed sidelined or…,FALSE,4,NA,3/7/19 1:46,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",CollChris,2,FALSE,FALSE,NA,NA,,
194,Get the facts on the 4 different types of flu virus &amp; the strain that could last until May via @USATODAY:…,FALSE,0,NA,3/7/19 1:41,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",KnowYourOTCs,0,FALSE,FALSE,NA,NA,,
195,Do you have enough #VitaminC? 🍊 #cold #cough #fluseason #allergyseason #boost #immunesystem #immune #boostpower #flu,FALSE,1,NA,3/7/19 1:26,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GetBoostPower,0,FALSE,FALSE,NA,NA,,
196,How do you stop #flu from taking down the whole #office? @CloroxPro has some advice:,FALSE,1,NA,3/7/19 1:20,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",McMorrowReports,1,FALSE,FALSE,NA,NA,,
197,The #measlesoutbreak continues in #Ukraine. In addition to the problems with #measles. the #flu #epidemic is deadly…,FALSE,0,NA,3/7/19 1:04,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",besthealthyou,0,FALSE,FALSE,NA,NA,,
198,#Flu is among the most serious infectious disease threats that we have in the world today. This hasn’t changed in t…,FALSE,11,NA,3/7/19 1:00,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCDirector,7,FALSE,FALSE,NA,NA,,
199,I just looooovvveeeeee having the #flu and not going to #school and missing two #tests I’m living the #goodlife I have a #feverof102,FALSE,1,NA,3/7/19 0:56,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",theressomethin9,0,FALSE,FALSE,NA,NA,,
200,Could AI make the difference this #flu season?,FALSE,0,NA,3/7/19 0:54,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",UrgentCareNews,0,FALSE,FALSE,NA,NA,,
1,I got the Ebola (#Flu). #sick #sickasfuck #killme #putmedown #helpmetomcruise #helpmeoprahwinfrey #helpmebabyjesus,FALSE,0,NA,3/7/19 23:58,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",joshof13thfloor,0,FALSE,FALSE,NA,NA,,
2,"Scientists Resume Efforts To Create Deadly Flu Virus, With US Government's Blessing #flu @Forbes",FALSE,2,NA,3/7/19 23:50,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",heikki_saxen,1,FALSE,FALSE,NA,NA,,
3,There is not a cold or fever that this #ramen won't cure #cold #flu #fever #notfellingwell #fever #terakawa teraka…,FALSE,0,NA,3/7/19 23:45,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",ifixith,0,FALSE,FALSE,-75.15448,39.9554,,
4,"I tell someone I haven't had the #flu in over 14 years, because I haven't got a #vaccine since 2005, and they claim…",FALSE,0,NA,3/7/19 23:04,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AJOatsvall,0,FALSE,FALSE,NA,NA,,
5,"Want to avoid the flu? Hot tea stimulates hair follicles in the nose, to help remove germs:",FALSE,1,NA,3/7/19 23:04,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",BoostHLTH,1,FALSE,FALSE,NA,NA,,
6,"\It looks like we are moving from an H1 wave to an H3 wave. There's still a lot of #flu to come.\""""",FALSE,3,NA,3/7/19 23:00,FALSE,NA,1.10E+18,NA,"<a href=\https://www.loomly.com/\"" rel=\""nofollow\"">Loomly</a>""",ImmunizeNV,1,FALSE,FALSE,NA,NA,,
7,Next question. Is Uric acid and lactic acid relationship. Studies please. #thesisquestions have. Not been active…,FALSE,0,NA,3/7/19 22:59,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JustCanadianGal,0,FALSE,FALSE,NA,NA,,
8,Managing Diabetes During Cold and Flu Season; What You Need to Know Now to Stay Safe - Active Diabetics #diabetes…,FALSE,0,NA,3/7/19 22:44,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JoyWesolowski,0,FALSE,FALSE,NA,NA,,
9,#Flu #vaccination during pregnancy does not cause miscarriage:,FALSE,0,NA,3/7/19 22:40,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",medicalbag,0,FALSE,FALSE,NA,NA,,
10,NEWS SCAN: Saudi #MERS cases; #YellowFever in South America; Absenteeism and illness; #Flu vaccine and heart attack…,FALSE,0,NA,3/7/19 22:38,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CIDRAP,0,FALSE,FALSE,NA,NA,,
11,"@C_Mulroney I don't need #flushot because I have \La Technique\"" to fight the #flu with success.""",FALSE,0,C_Mulroney,3/7/19 22:34,FALSE,1.06E+18,1.10E+18,68711727,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Flu_Killer,0,FALSE,FALSE,NA,NA,,
12,Done! Closed my Amazon acct. Am no longer @amazon for censoring #books films Pharma doesn't like. Drs nurses sellou…,FALSE,13,NA,3/7/19 22:25,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",CollChris,4,FALSE,FALSE,NA,NA,,
13,Day 6 of parenting a #sick kid with a #flu is not inspiring a mom of the year performance. #momlife #sendhelp #wine,FALSE,9,NA,3/7/19 22:12,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",amandakfried,1,FALSE,FALSE,NA,NA,,
14,Showing cold or flu symptoms? Drop by the #flu study kiosk in the @UW Health Sciences Building lobby and get your n…,FALSE,1,NA,3/7/19 21:45,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",uwsph,1,FALSE,FALSE,NA,NA,,
15,.@IDSAinfo paper on study in Chinese hospital adds to previous research indicating #influenza A is more severe than…,FALSE,0,NA,3/7/19 21:40,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Contagion_Live,0,FALSE,FALSE,NA,NA,,
16,Best ways to stay healthy during #flu season,FALSE,0,NA,3/7/19 21:35,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SterileSpace,0,FALSE,FALSE,NA,NA,,
17,"According to @CDCgov #flu statistics for Week 8 (week ending February 23), this season is still elevated with “wide…",FALSE,0,NA,3/7/19 21:30,TRUE,NA,1.10E+18,NA,"<a href=\http://www.salesforce.com\"" rel=\""nofollow\"">Salesforce - Social Studio</a>""",biomerieux_inc,0,FALSE,FALSE,NA,NA,,
18,"Scientists Resume Efforts To Create Deadly #Flu #Virus, With #US Government's Blessing, Forbes, March 4, 2019 ://ww…",FALSE,2,NA,3/7/19 21:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SilenceNotGold,0,FALSE,FALSE,NA,NA,,
19,“It’s very unfortunate losing any young child to something that could have been preventable but I think this should…,FALSE,0,NA,3/7/19 21:24,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JackieWSYX6,0,FALSE,FALSE,NA,NA,,
20,"Scientists Resume Efforts To Create Deadly #Flu #Virus, With US Government's Blessing via @forbes",FALSE,0,NA,3/7/19 21:14,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SilenceNotGold,0,FALSE,FALSE,NA,NA,,
21,"• The #flu has killed 3 more people in #Connecticut • A woman has died after smoking in bed in #Bloomfield, accordi…",FALSE,2,NA,3/7/19 21:14,TRUE,NA,1.10E+18,NA,"<a href=\https://studio.twitter.com\"" rel=\""nofollow\"">Twitter Media Studio</a>""",WTNH,0,FALSE,FALSE,NA,NA,,
22,Another flu strain is on the rise in the area. This one tends to affect seniors the most. It's not too late to get…,FALSE,3,NA,3/7/19 21:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",vcchealthcare,0,FALSE,FALSE,NA,NA,,
23,Flu shots a necessity? Calls for a 2nd free flu shot... I’ll be crossing #LIVE to @tanyadendrinos for the latest ad…,FALSE,17,NA,3/7/19 21:01,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jaynieseal,0,FALSE,FALSE,NA,NA,,
24,Did you get a flu vaccine this year? Experts say it's not too late! #flu,FALSE,0,NA,3/7/19 21:00,FALSE,NA,1.10E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",WWAY,0,FALSE,FALSE,NA,NA,,
25,"Sorry everyone, James won’t be streaming tonight, he had vaccinations yesterday and now has flu/polio/typhoid, he’l…",FALSE,1,NA,3/7/19 20:57,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jamesandthatguy,1,FALSE,FALSE,NA,NA,,
26,The Occupational Safety &amp; Health Administration Announced Multiple Safety Measures in the Event of a Flu Pandemic a…,FALSE,0,NA,3/7/19 20:57,TRUE,NA,1.10E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",AtlanticUVCorp,0,FALSE,FALSE,NA,NA,,
27,Heart disease is among the most common chronic conditions in adults hospitalized with #flu. If you have heart disea…,FALSE,5,NA,3/7/19 20:55,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,10,FALSE,FALSE,NA,NA,,
28,"At this time of year many of us, regardless of age, can get the #flu. Unfortunately for #seniors the flu can be par…",FALSE,0,NA,3/7/19 20:52,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",ElderCareExpert,0,FALSE,FALSE,NA,NA,,
29,My first thought about this article: Agent Orange would be more than happy to use this against the people of the U.…,FALSE,0,NA,3/7/19 20:29,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Smitten_224,0,FALSE,FALSE,NA,NA,,
30,Columbus 3-year-old dies from flu #Ohio #flu,FALSE,1,NA,3/7/19 20:27,FALSE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",ThisWeekChris,0,FALSE,FALSE,NA,NA,,
31,"Dearest Sara, The winter here in Virginia is cold. Our supply of flu medicine and tissues are low, and we have res…",FALSE,2,NA,3/7/19 20:23,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ShootingStarSol,0,FALSE,FALSE,NA,NA,,
32,Front page of The Blade (@toledonews) newspaper today! Glad to see them using our electrostatic sprayers for better…,FALSE,3,NA,3/7/19 20:21,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",VictoryInnovCo,1,FALSE,FALSE,NA,NA,NA,
33,"Got flu? While there's no \cure\"" for #flu"," there are antiviral medications that can help reduce symptoms and length…""",FALSE,2,NA,3/7/19 20:16,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",famfightflu,0,FALSE,FALSE,NA,,
34,How flu season can affect hospital finances #flu #influenza #revenuecycle #revcycle,FALSE,0,NA,3/7/19 20:03,FALSE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",Change_HC,0,FALSE,FALSE,NA,NA,,
35,Stay Well With Vitamin C and Hemohim #fighter #flu #atomy #Hemohim,FALSE,0,NA,3/7/19 20:00,FALSE,NA,1.10E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",NDefenseStore,0,FALSE,FALSE,NA,NA,,
36,Body is fighting the influenza virus. I dont want to leave the house and risk starting the zombie apocalypse but I…,FALSE,0,NA,3/7/19 19:57,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",WriteDWalker,0,FALSE,FALSE,NA,NA,,
37,"Per CDC, the worst of #flu is still to come! #Ninjacof is helping you fight back with a line of products to relieve…",FALSE,0,NA,3/7/19 19:46,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",TheCenturionWay,0,FALSE,FALSE,NA,NA,,
38,Ireland: Death toll from #flu rises to 54,FALSE,0,NA,3/7/19 19:45,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",isirvAVG,0,FALSE,FALSE,NA,NA,,
39,#MedicareForAll bill is a winner #Bernie2020 #MSM #maga #bernieSanders2020 #healthcare #millennials #BLM #Latinos…,FALSE,0,NA,3/7/19 19:41,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",astrid3121,0,FALSE,FALSE,NA,NA,,
40,"#Influenza is still spreading in #Vermont, Remember that the #flu can be dangerous &amp; sometimes fatal. Take steps to…",FALSE,0,NA,3/7/19 19:39,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",healthvermont,0,FALSE,FALSE,NA,NA,,
41,NJ #Flu Risk ‘High' As Whooping Cough Hits Schools,FALSE,0,NA,3/7/19 19:35,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SterileSpace,0,FALSE,FALSE,NA,NA,,
42,Keep that #Turkey carcass &amp; #Beef #bones to make #GutRestoring #BoneBroth! The Ultimate guide to bone #Broth!…,FALSE,0,NA,3/7/19 19:30,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",AmandaGoodwinHC,0,FALSE,FALSE,NA,NA,,
43,@daterdiary I’ve part two to watch just woke from a 4 hr nap #flu,FALSE,0,daterdiary,3/7/19 19:20,FALSE,1.10E+18,1.10E+18,9.44E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lexjah,0,FALSE,FALSE,NA,NA,,
44,#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay! He's received a $3.86 million feder…,FALSE,1,NA,3/7/19 19:20,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",gsu_news,0,FALSE,FALSE,NA,NA,,
45,This season @Genentech XOFLUZA™ became 1st single-dose oral antiviral approved for #flu treatment in those 12yr of…,FALSE,0,NA,3/7/19 19:15,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",famfightflu,0,FALSE,FALSE,NA,NA,,
46,Published on : Natural remedies for fighting cold and flu this winter and homemade turnip s…,FALSE,0,NA,3/7/19 19:05,TRUE,NA,1.10E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",OrganicErica,0,FALSE,FALSE,NA,NA,,
47,Need a #flu vaccination? The friendly staff at Insync #Pharmacy in #Rhiwbina are there for you. More details here:…,FALSE,0,NA,3/7/19 19:04,TRUE,NA,1.10E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",CDFDirectory,0,FALSE,FALSE,NA,NA,,
48,It seems like everyone has the #flu right now! 🤢🤧😷 Think your safe when you quarantine a sick family member to the…,FALSE,0,NA,3/7/19 19:02,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CountryAirTx,0,FALSE,FALSE,NA,NA,,
49,3-year-old Columbus boy dies from complications from the #flu,FALSE,0,NA,3/7/19 19:00,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",isirvAVG,0,FALSE,FALSE,NA,NA,,
50,"When to Wash Your Hands 🧼 1️⃣Before, during &amp; after preparing food 2️⃣Before eating 3️⃣Before &amp; after caring for s…",FALSE,9,NA,3/7/19 18:49,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",LLUMedCenter,1,FALSE,FALSE,NA,NA,,
51,“Having #pneumonia can turn deadly for those of us with compromised #lungs. It means that either a cold or #flu can…,FALSE,3,NA,3/7/19 18:42,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",AChVoice,1,FALSE,FALSE,NA,NA,,
52,There’s another great reason to get your yearly #flu shot! An #ACC19 study that links the #flushot to a 10% lower r…,FALSE,2,NA,3/7/19 18:38,TRUE,NA,1.10E+18,NA,"<a href=\http://www.falcon.io\"" rel=\""nofollow\"">Falcon Social Media Management </a>""",CardioSmart,2,FALSE,FALSE,NA,NA,,
53,Bon Secours Health System is no latecomer to telehealth and other innovations. #Telehealth tools have helped improv…,FALSE,0,NA,3/7/19 18:32,TRUE,NA,1.10E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",TelemedLeaders,0,FALSE,FALSE,NA,NA,,
54,#Health ~ 10 Steps to Fighting the #Flu,FALSE,0,NA,3/7/19 18:26,FALSE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Y94Official,0,FALSE,FALSE,NA,NA,,
55,"#Flu #death #toll in #Greece rises to 111, as another 20 people died in a week #GO 🇬🇷",FALSE,0,NA,3/7/19 18:17,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",theGRobsv,0,FALSE,FALSE,NA,NA,,
56,"So now that my daughter is on the mend from both A &amp; B flu strains, it’s my wife’s turn with A strain. So far our 3…",FALSE,0,NA,3/7/19 18:11,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",iamkendall,0,FALSE,FALSE,NA,NA,,
57,The supplements you should be taking during cold and #flu season ➝ @TomahPhillipsND,FALSE,1,NA,3/7/19 18:10,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",besthealthmag,1,FALSE,FALSE,NA,NA,,
58,Down and out with the flu folks. There’s going to be a delay in soap of the month orders. I’ll get caught up as soo…,FALSE,0,NA,3/7/19 18:05,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",Skylinesoap,0,FALSE,FALSE,NA,NA,,
59,#FluFact: We received reports of 550 #flu-related hospitalizations this #fluseason. Most in people over age 50. Ant…,FALSE,0,NA,3/7/19 18:05,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",TuSNHD,0,FALSE,FALSE,NA,NA,,
60,"Missing my co-presenter, @queenoftheL for our @Flipgrid Presentation. However, with the #flu, she’s at home where s…",FALSE,4,NA,3/7/19 18:01,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",teachnMedlin,0,FALSE,FALSE,NA,NA,,
62,Suffering with flu? Feeling poorly? We have been there. Take a look at this great post #flu #Australia,FALSE,0,NA,3/7/19 18:00,FALSE,NA,1.10E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",mumthatsme,0,FALSE,FALSE,NA,NA,,
63,#DYK Approx. 30% of Europe's population gets the #flu each year. Keeping your hands germ-free with frequent and tho…,FALSE,0,NA,3/7/19 18:00,TRUE,NA,1.10E+18,NA,"<a href=\http://www.linkedin.com/\"" rel=\""nofollow\"">LinkedIn</a>""",shawnoiler,0,FALSE,FALSE,NA,NA,,
64,"At NOWmed, we're committed to providing quality treatment with short wait times. Let us treat you today at 555 West…",FALSE,0,NA,3/7/19 17:37,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",NOWmedUC,0,FALSE,FALSE,NA,NA,,
65,JUST IN: #Connecticut #flu deaths up to 40 this season. 3 more people have died since last week's update:,FALSE,1,NA,3/7/19 17:36,FALSE,NA,1.10E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",WTNH,1,FALSE,FALSE,NA,NA,,
66,The CDC warns about a second wave of influenza across the Mid-Atlantic. @13AdrianaDeAlba spoke with Patient First's…,FALSE,0,NA,3/7/19 17:33,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",PatientFirst,1,FALSE,FALSE,NA,NA,,
67,HOW precious is this??? Over the weekend @marjoharden got the flu! Lucy knew she wasn’t feeling good and took car…,FALSE,1,NA,3/7/19 17:23,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",losthollowband,0,FALSE,FALSE,NA,NA,,
68,#Flu report: 15 more deaths reported across Oklahoma as secondary strain sickens more patients…,FALSE,0,NA,3/7/19 17:22,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",tulsaworld,1,FALSE,FALSE,NA,NA,,
69,Most #parents still rely on these 3 myths to avoid colds #children #flu,FALSE,0,NA,3/7/19 17:22,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",HealthyKidsBlog,0,FALSE,FALSE,NA,NA,,
70,"Dr. Humphries, MD, nephrologist: I started questioning #vaccines after seeing kidney functions go down within 24h a…",FALSE,10,NA,3/7/19 17:20,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,7,FALSE,FALSE,NA,NA,,
71,"CDC released updated immunizations schedules for 2019. #HCPs, you can look here for the latest information on #flu…",FALSE,15,NA,3/7/19 17:20,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCFlu,13,FALSE,FALSE,NA,NA,,
72,Feeling like the #flu.,FALSE,0,NA,3/7/19 17:17,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",TheBigMakis,0,FALSE,FALSE,NA,NA,,
73,"Illness spreads quickly in the classroom. In one Chicago area school, 20% of the student body were out sick with…",FALSE,0,NA,3/7/19 17:15,TRUE,NA,1.10E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",famfightflu,1,FALSE,FALSE,NA,NA,,
74,FDA Accepts Supplemental New Drug Application for Baloxavir Marboxil for Treating #Flu in People at High Risk of Co…,FALSE,3,NA,3/7/19 17:10,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Pharmacy_Times,3,FALSE,FALSE,NA,NA,,
75,My babies comforting me on my death bed. #flu #petsofinstagram,FALSE,0,NA,3/7/19 17:05,FALSE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",ellenjules,0,FALSE,FALSE,NA,NA,,
76,"A universal flu vaccine would be effective for years, allowing us to not get a new shot every single year. However,…",FALSE,0,NA,3/7/19 17:02,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",BehmFamilyPrac,0,FALSE,FALSE,NA,NA,,
